"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"Biomarker82"	5.07042761665082	5.50636019203217	5.16280448078376	5.1028823657203	3.79555997848476	6.31438551897923	2.77856855235668	4.7496483792046	5.08890789645985	6.61035538178314	3.42217143472771	5.1230440414045	4.56713741679501	5.12319066901663	4.91155553471222	4.88854018119354	4.39199525763605	5.68191066569064	4.45188077967192	3.27421567241138
"Biomarker83"	6.14267702845926	4.03175220445028	1.70090580813321	5.37453126381426	5.94482077222024	4.85660255304303	5.76959120693569	5.16855499037677	5.38526757381296	4.3807805411882	6.51710055167416	8.17615517440809	5.95588229121154	5.86450310784594	6.16444623424463	6.426178488331	5.00323663761284	6.63282819242453	6.85466919223751	5.70783325596361
"Biomarker84"	5.68316796246449	4.89741487835286	3.71106491613424	4.5163670276095	6.24693752188142	6.95690946385599	5.2486822132697	3.96060617306251	5.75084407217193	6.55556926054	4.90310797670788	4.03459498710746	4.40577538154764	3.18163945353724	5.49758950666553	3.58616414540968	5.29518605278973	6.22883170965157	4.81707300735642	3.26332209794509
"Biomarker85"	5.96906840259969	3.48291677963824	4.24734375161819	6.05574037228505	5.38537324979898	3.94483013890729	6.14491796643743	3.0923308860677	5.77470050184304	4.81578783523425	4.86588752606537	5.31323891534409	6.42212294806707	7.40901534204284	5.5916216236074	6.87393147907595	5.33112692851018	7.58005341535545	8.32840451051134	5.43311918201362
"Biomarker86"	5.36164128475735	5.7528354474661	3.41732525593731	3.9327493686878	4.16823167100876	4.68148133435221	4.29267635177079	4.0848180617171	4.03817339625674	2.58801951378719	4.15718503939543	5.76684524846426	3.68590967359163	2.67166857649668	4.06277447658762	5.09334601205507	2.27786861733072	3.6722501430122	4.7773897953758	2.9771795380519
"Biomarker87"	7.20029666955621	5.45306902264403	3.99244654214757	4.05369316883362	3.74921041615257	5.89626165553657	4.6014121490618	4.5270202868946	5.17963857597418	5.67008536834181	3.23735558412582	4.16474119401823	7.96636492473388	2.39649823282175	5.67397000756038	5.48471730425841	3.07089228627723	3.21502227456378	2.5273100601188	3.82642511838889
"Biomarker88"	3.84662000131867	3.4924353746775	5.64602626648533	5.3188941638485	5.43195718885138	4.76101180586835	5.2966183630733	3.1304891725004	5.74571257351239	3.72610106456806	5.99213445500061	5.77903125751499	6.20577948571284	6.50568738921053	4.07184586256281	5.49273490694461	5.94817456192018	8.20557243624081	6.44157225158431	6.78975600670186
"Biomarker89"	5.98292881460454	4.69008355072618	4.75372423269395	3.7321699822923	2.35776310858655	4.00880590987151	4.89684000986209	5.13340303192338	5.10984268783913	5.77876306252622	3.1401676537087	4.25335328691838	4.17770500267327	3.38656168641641	0.931140060167958	3.62787480954607	2.43881762837398	2.58269078615102	4.21486239677893	5.99688533476932
"Biomarker90"	4.88883117183154	6.67678123868337	4.19515308571838	5.4537902160687	6.11740855935674	4.10772749296894	3.21697793819999	3.9221051094185	3.42613016513121	6.16096100489051	4.42133879333826	3.95957114044465	5.09928471817735	2.93674775511894	4.0456819893693	3.50693932833836	5.45066602844815	3.07777413091786	3.757285599903	3.97511713680865
"Biomarker91"	4.85334685153708	5.31316080040291	6.30495750553419	6.57701432407456	6.40216323878083	3.26971206313328	6.12351991237321	7.41922643861202	4.78379248790908	4.7730197234666	4.61266860622762	3.66021798347559	2.58006707609267	5.36561240723601	4.25500648994597	5.828334109882	4.56676799659527	3.79800678531291	3.37179326812805	4.07345778224757
"Biomarker92"	5.18801640906448	5.86277524674562	5.72559343903992	4.58377219763115	5.13734977304299	5.73918948108909	5.17836428464201	5.26042669403615	3.66298360545352	3.37999947379202	6.60179644459168	6.46163515790986	4.83660372791949	5.96474356597602	5.25573115718178	6.05748381842617	5.81631876919372	6.66871101021734	4.95270890308292	6.04263385720975
"Biomarker93"	5.63297103891365	3.24958141296998	2.84125503965964	5.98327862354108	4.24412162387211	6.24055818955104	4.02092260714466	5.08556854147433	3.77465215541004	5.32718147446512	6.53572927632772	6.79790720744027	6.12420399021475	6.12271300925123	6.70233596133023	5.56196630131329	6.55394126774912	6.08362357214481	6.81990152241714	9.99491124558799
"Biomarker94"	3.17339796531664	5.77083593899981	5.10907081982613	2.90114706035884	4.01273346975111	3.54118141177196	5.42161964550149	3.77749730535994	5.82186950801188	5.17860151173996	6.88815628428684	4.53563566740096	3.97570186484968	3.23209454055216	3.85665399383147	2.58967389265624	2.74136746960678	3.48702186012511	3.62345492123862	3.43473251539894
"Biomarker95"	5.29388692603832	4.99221182100375	4.46335924727645	5.72241682322797	4.35845579085515	4.86001903444807	4.84593740309456	5.46372284221326	5.53404356495713	5.31210009111888	4.63160130910544	4.7737398974196	5.08691542818333	5.93831460917112	0.87561197048343	4.90524545842273	5.85327735025357	2.86989858419847	4.36738500357857	6.16027907460976
"Biomarker96"	4.41102338715689	5.44777823871281	3.81317562728686	4.48133244066725	3.85920459356635	2.94399977150646	2.8915913395494	5.04347785695217	5.51411904854998	4.43643284281438	7.13345328919305	3.96281789222612	5.52148935202554	5.29848538228124	7.07080329342295	5.82724531738496	5.09842389336735	6.70800417232763	4.34724860224071	5.03034690119541
"Biomarker97"	5.21068006287128	3.42541268599803	3.9320571400172	5.75783747949591	5.95361521033589	6.72031970466916	5.83010551320594	4.13941666563482	6.69456659351978	4.90763267464785	4.32339075984564	6.17616877465833	4.2720244364361	4.36645414388744	3.15436707270492	3.7743122535503	4.763533349259	4.93104985850595	4.60934361799698	4.05093166317937
"Biomarker98"	5.36004296320703	5.1924531554231	5.06097141259974	4.2164024022136	1.96841430074459	6.23335857024864	6.04209942253305	5.56362443387597	6.87620187689242	3.76642179866206	3.23063059564682	3.81210820146999	3.97854319227541	4.40785863066071	2.15089197755384	4.33047155223884	3.60021224876067	3.62003842727605	4.38494042383113	5.19089208080823
"Biomarker99"	2.45365940548515	6.303219302737	4.28622482451029	3.79046589630343	5.42556567819065	4.85942575527659	6.08224041809417	6.26517165384859	6.8332307945109	3.45913463280327	4.03211592679136	3.52797717619326	3.58639666209416	5.09279492552745	3.6495938367344	4.9675965268701	2.75724903173506	3.86910067973441	5.18693622798686	5.67881474290558
"Biomarker100"	4.6146720111836	4.31201701413584	3.97604092456032	4.06383556547577	5.65621385579039	7.00259326998283	5.61542667417533	3.24329732770328	3.82377866773845	4.76027938260979	8.16393420137544	6.25701204367981	4.55624793762638	6.20894540851521	5.0980242828936	5.91859486608805	3.6454968143247	6.20296932362697	5.57503157179815	5.86498439454157
"Biomarker101"	5.30685282361822	6.72303475038452	4.5989414929078	6.03475108630283	4.82674749032537	3.33900438245098	5.03135654623287	5.45697620191359	3.26288097541202	5.6140124116028	3.94061692627382	4.16357315515827	4.9507436410992	2.89515848649911	4.23787147187966	5.34851421621012	3.9073259650017	4.17299977641666	4.60547794551009	3.51010620482762
"Biomarker102"	6.3723988498158	5.83052107850545	5.60467973778	4.09270948771505	5.83457133856706	4.23690910172352	5.03371202221895	5.28081177372292	4.50795307313368	5.21037506660733	3.30730609579688	2.63912285805427	4.27073820900036	3.010863250015	3.77355035705542	5.85453834245928	2.7352316427456	3.70725392284007	4.98812429372425	3.310293151096
"Biomarker103"	5.33391225483908	5.26481082409238	4.017985395101	5.18844933143373	5.112732228877	4.93985425969558	5.5640072953099	3.52770139841626	3.80620523543088	4.84385675988601	6.72337179990135	6.31691032510157	6.73070101598284	5.48960045554198	4.76853107454328	7.53264137578805	5.800265635721	5.11992805176338	6.90136650606103	6.08379528372254
"Biomarker104"	5.37374723341223	5.53662900567447	4.34988365635674	4.70814257526212	4.35642963014975	6.33990062668544	5.91460014408588	3.70511967551046	5.86085485635441	5.98982065095716	5.30826449927949	5.16772754691403	5.50538921180068	6.00521481347977	6.14457126416494	4.21231563668729	4.89924750773703	9.40835937785185	5.63001000285127	3.70672873613187
"Biomarker105"	4.28957878228319	5.41719923531213	5.27912477917158	4.35350082420804	4.7299767588384	6.65714764193013	5.64248089344831	5.43590594874163	6.18762930813388	6.4347204290432	9.39150737549012	2.39957651564795	4.73790652213442	6.03487492502138	5.81817927753037	4.73558277362989	8.32256831424375	7.08862047456385	4.02847276535003	6.69832632513957
"Biomarker106"	6.52223157287693	4.42657786090735	4.40193983286002	3.46937367593131	4.38208861515967	5.07217867210948	1.56325297333151	3.92303289645674	4.90357469784538	6.18943109129992	4.9528026987845	7.35208333724251	4.33378621301322	7.17780938659428	6.11519814840671	5.79087950843059	8.53542270749615	7.70033166789797	5.55856903812117	7.53310494947499
"Biomarker107"	5.62294429648983	5.67288770178177	6.61432872087443	5.50787327985225	3.39277585441063	4.35634241334108	4.62720609728681	5.7798727347451	5.82696617602677	4.58815790444489	7.50497814757271	5.5574420307995	6.38192077927041	5.42033074489426	9.15012153971211	5.05641754766455	4.84951252709522	4.1613002301575	5.40368983023242	5.08437068304573
"Biomarker108"	4.3706389671438	6.01010903973966	6.3560953885145	5.50847296211429	6.68090215149931	4.77897700058876	4.19934032136666	2.42317691048283	3.17818001374393	4.50868575486136	2.73468574987209	4.50158013847293	5.23188050646075	2.06036444241675	6.60439291678453	3.11970820214918	4.49536478879824	3.98746049439245	2.74857260215082	3.24016633374408
"Biomarker109"	4.82944053778292	5.86907972314312	3.30649011740135	4.20172132899116	4.74069016414356	3.59253461798046	5.18330332417439	3.11369204496207	8.00463009103289	4.29053362526865	3.31048468782235	5.2931815480952	4.47690514066183	2.70793956927715	4.25369560741423	5.30095109387873	3.25907079295738	4.56178295957173	2.37315909165132	1.71045226552868
"Biomarker110"	6.01079265343176	5.19189860432513	5.71789890046274	5.49297107970978	6.81581895872508	4.41957022883916	3.70214506101126	6.33548672952269	5.83519101445252	3.15875409792116	5.98972981147406	2.97853888949291	6.14234502954416	4.28368573395402	4.7882177238492	4.95281626400061	3.47618827600395	3.75365116792333	4.01330004073746	3.96244085953421
"Biomarker111"	4.37825110995676	6.35392466590459	4.73281424040972	4.49465881902835	3.24301613986651	7.18904362080421	5.11039108460226	5.83373564724192	4.08579156993041	5.93973376186213	3.31540178945376	4.93204301141478	3.84631179851818	3.16598579904439	5.8195721756792	3.33596534309877	3.90957423498118	4.10927267597288	4.39652875219474	5.21555935917215
"Biomarker112"	2.40633797313866	5.21796690958341	7.21337049457956	5.17400549969678	4.98698442246264	5.19645612123425	2.6904663621525	6.33667949545321	4.57462603312275	4.71224633866734	7.74846386137591	7.39952042086273	6.13229320142152	8.60933431070377	5.65552377850497	6.67036262702147	6.07704391848554	5.11446019789607	4.99934447997773	6.97459428470654
"Biomarker113"	4.74042637640868	5.5575548893858	5.97636619573587	5.82115951499373	4.20424201622272	5.70170090846531	4.34573992769826	4.37977316768438	4.44812885947309	4.03791524035684	4.80303390710456	5.43704643126186	5.51767741937524	7.26246671880298	4.99867816903649	4.7468211923924	4.88532640752568	5.81238429399868	5.96183072539012	6.21794203470271
"Biomarker114"	2.58711537317701	6.23783925636644	5.86146632219607	4.4890484335731	4.3974631674971	2.98005282928317	4.54710252969843	4.40071907088246	4.90120018102517	4.23864809218905	5.13435599708464	5.75424939548234	6.47554126298823	4.76764449173462	5.3047185429573	5.84706929401486	7.25529504469962	4.46925672504243	7.36386503325491	5.56812235182232
"Biomarker115"	4.94415989201353	3.546853619583	4.85081454134984	3.91479184187924	5.53364922384684	5.18465983536873	5.87637140436586	6.38700158750481	5.44410248194747	6.57617919394174	7.25910955052267	4.78452295514406	5.70191355012035	4.49030995000666	4.88588840606788	5.48907715483118	4.02496005273816	4.64583586049897	7.34983590475755	5.81235613625433
"Biomarker116"	5.71483670176582	3.84933765333171	5.50028948189216	4.19094279427835	3.99091725582956	6.22267195717381	6.3130889065831	6.54256274988874	3.48667667613944	4.84017377862034	3.03347280744876	5.18678221580772	2.73736552382009	4.37948328299347	5.71381873416018	4.18996314447213	4.93889195948483	2.72134067860377	2.09164859723091	4.76492079304373
"Biomarker117"	3.29772556554966	4.6734808249319	6.54808858636904	5.59270486470355	4.8550777389763	5.84791683189766	6.65158733816611	5.8516815247901	6.58757596899971	4.3595632092032	4.78776515766359	5.65500935857796	3.50140485408912	5.3409309207603	6.257169417989	5.13601441490342	4.31698045938437	7.49094499508764	5.78894347621166	8.48555493272638
"Biomarker118"	5.46020749528696	5.88203648055042	4.0033458953243	4.89140848961515	7.60273239853206	4.7227298193509	6.10410555782549	3.82501287859461	6.86540220640916	5.66749262692901	4.74000873135258	2.93572070766538	4.82376983015907	5.20871225540412	5.39242417247436	2.64098522175978	2.62165628869277	5.92502642413661	4.07996094809057	4.85816957277947
"Biomarker119"	3.48917417524235	3.88343642761359	4.50372816694739	6.14037995926866	4.53261773144684	4.69531932099532	6.16525355717195	5.95766701110079	4.71496851309707	4.27415533465119	4.731302379476	2.41121664027582	5.94991524350641	4.01630416216302	3.9583473196755	2.73671125394144	5.23720393893231	2.83401448215262	3.81402813466382	6.11367097359223
"Biomarker120"	4.28123946219084	7.00492450962761	4.50898527488581	4.23412807046444	6.09283999302324	3.84634224986108	6.46926508263383	3.18141471799864	5.31918135184487	3.88825750966914	5.75340389488785	5.48204683623563	6.52913561903592	7.9324412961974	6.87811584609566	5.61727319865416	6.22816494575029	5.06956059927162	5.12524165100179	6.78045855740239
"Biomarker121"	4.33185523973287	5.40375958102365	6.82835449330485	7.95932756183461	3.62049716326196	2.54254411882691	6.56068645357868	6.42983273754931	5.62107260297088	4.46561670385745	4.56051801702801	3.07055399300048	4.19926993145727	4.21263462306912	6.69254549306381	4.40610497622168	3.68282598265918	3.9949813123627	3.90467620844396	4.87722245165789
"Biomarker122"	4.83741148086254	3.16542313332215	3.40005389835716	3.81003437426534	2.95034364109126	3.84518532598002	5.64090016794447	5.32113384060338	5.15202559045129	4.26052907151639	5.02822579520692	7.20474569282414	5.45078129888586	3.86463516690602	6.57196540335134	6.57670059255681	4.76188356647759	7.16117968706085	7.5868096588118	6.9489859206021
"Biomarker123"	5.00716845460624	4.59047202267939	5.33117671719498	4.03659092568093	5.56910142316713	4.16755550479931	6.204929231598	4.56855994817874	5.58272595349796	5.54509992642234	4.71920634130011	5.60043242832196	8.25109805380716	6.04073663035223	6.46215927787226	5.90035851816764	6.43469601874835	6.22265395788335	5.15870203553554	6.71226611294821
"Biomarker124"	3.85043371200122	2.41589111232588	6.18993043176212	5.56665481247404	6.35218798892679	3.11939524132837	4.52266616416942	3.75665851392219	4.76502918734614	5.26223089646508	6.12430346440186	3.91313593780674	6.60752763849515	6.26363019302065	7.20991680682154	5.53434072320486	3.73110624139846	6.17032572090098	7.61337047027296	5.64023030911009
"Biomarker125"	6.72690582563769	3.87823399091867	2.75518630211199	6.76861598455176	4.16566070042669	5.69963722633754	5.50207207624596	2.68949443096118	4.55627317644351	4.81249566114979	7.80813247018833	5.94869947130648	8.22449337849197	5.56460880641268	8.13712473624099	4.12519030897728	5.06425992451294	9.167159026027	6.49546567322092	5.21768556116267
"Biomarker126"	5.65798986949732	3.43733607017486	4.55237601723348	4.20672553031685	6.45131325910377	8.69363782939372	3.97539217800157	6.17830649213233	3.71563360006401	4.60471233317928	5.78281228907586	3.98963776417832	7.1784764790031	8.16578833004216	4.77154972784535	6.21630442564137	4.64157010481838	4.58970491476776	4.84233975647436	6.60816636342941
"Biomarker127"	4.74535739415083	5.66622235833683	5.7236329873605	5.45863512117099	3.89557335169971	5.49165989830119	4.6731272367244	2.98496629472321	5.12398774568436	3.15642874695671	5.30993668595793	3.32429983633463	4.66093680815637	2.89330618385538	1.98373452812092	4.49660386097685	2.50399960716287	5.91378743677749	5.99607572952001	4.26099905411271
"Biomarker128"	5.81713780327694	6.73316487171869	3.87924114783976	3.93488436289322	2.3940047241744	5.68818993145082	5.64090217277932	3.37223506543916	4.97458159216768	5.98324951811879	5.87309106584081	7.54620266996411	7.30988052484289	5.62543045575977	5.88105964419505	5.53108226371185	5.66070814265746	6.03525947420502	7.10366918446811	5.44334021273205
